id,preco
171762617476835661595108367117122969376,69120.98054995663
7122736344425113322294078330615663312,56397.752173417604
32931879047335602142815671990698948947,82963.7390632708
230483121396274655509988841957998046697,126166.42150103246
315766672381283490639653109260892751611,150152.89469098038
301104161774368724925476221283740970391,58981.99692085542
227510606246395701960366267332503216714,79248.11188437812
228659121972304442863099815886729581779,107107.05576187659
68086809059173658965599732460689150208,214621.75685034023
169041392389609942283143480484429958744,54685.3320094487
149581053128777628511664656027161538796,83551.4590527672
66252420228989686258481184814476626799,275921.52828906494
262859967351480229982146627310415934358,126483.18946862464
317829998963593347122303395131613360494,94705.58954086762
24887841704125448157191892411715521315,210180.763328709
230199425899098091542244974035896211783,112265.82792787967
74011957647759301081569160773746930781,309114.16146134114
144733803448319336946178686862337261379,109221.00922399163
142405383752199423425786993458884627343,106452.04924993572
173324636074769296529189625730653285809,95179.46395942738
155561347177954121142041908188975524664,132891.50502031777
86026435063413102427450773798842306387,104717.26354275888
229257356284378921190587377871031567334,44582.85712304781
249214025842220849314985638373204146912,83504.33852919399
83473208885390680674963932777363338591,121726.48507783
180580369832354477560560602690825188300,74754.19974826272
259490022068441742630539072459542535148,132321.14956643668
120796267956232721185119513957760631683,296372.88887355244
241430542672617103205615601633306372934,338451.7059973856
53091847780640456849632756954612576434,111155.45761418817
171977066567630375608946040261692762526,175476.65476238457
201914625874463660453645362442088079106,124710.5534530037
84059384063449374632880341259583908854,138049.629787287
328387208591072585760315241990965355447,270140.6075323866
17154426494022331794126934878064958948,239548.98027784878
192000139416378047888346422176422040661,83517.98129906686
180081646479210699334128198669796160399,163017.6607811222
253986101323166575416961447245174692901,55949.144267078984
82036269311688064017582673374303244526,156229.0111320579
333919908274208141229966147873771212013,129494.07564733093
313704772228414954684896419439906454998,108939.65030290057
215781134391040786413193932814799270790,76590.22144489278
323576127340260635108064420738794619615,141598.59486994456
21266736316299428255003871822385501006,77058.74211183228
186277892327196401769009247007141845185,277678.425144573
118653739393882803347822121960128540090,72976.28252377518
178402222675267324741137977644713188119,177982.63583262239
14111625130403982018582213981963028060,286158.2606535361
325687469192316037825715120219693138391,150844.53935162458
338873463459304189674358773507615464140,72759.13126750736
245440709240117885881946071499467553000,139065.04610790923
3992284778362807624983933766586748960,98160.05566204744
177917688273646190120585781998870609412,121546.76662322854
307183333739200840624177841605072041043,83650.86160133679
335470794133402209198153397416379022899,135281.90560030943
203204241445015520264242319199812317633,74636.83420912325
134385257647410245621873088337082618012,115973.39253826825
6540687257921476537365937337199234069,157476.08504687934
203239807831030319375520809440266391745,72935.15060328694
39376528018535015868934510381824165952,398608.63628482487
333342898325227485720191018314201595565,144963.65222810034
216088076765437530118227326459456970218,69396.88271263074
294256168413360318515649740566516009388,94715.41710259132
249324748703273289890304775287749567094,128488.10010062702
227934818343215729770705513085856574374,57590.57696904112
157501721120159053919391416852016284295,141293.69620494117
297125857657343693187052534926914461136,74451.00201340055
87136029063634093621956857943240285302,50835.8367141668
199891203388386369979675076525848750178,71371.1582274544
102123055616796056444516517520597098387,99956.3783909927
237512146312820589708317540195709404676,109301.03594145417
30984280450885534059052913279584065254,111080.09269389122
126374200467604593804720277004278327103,86347.0766416513
317466905352534178610659571519473694514,266820.43033808435
52865229602472061804485324233666817912,168426.78490209155
86984224502002234419916772572194051581,124033.96970601231
114416682475133609697441993429731470073,45334.336342213166
49500288896238366923661810598993127844,132071.07016114818
15465172849640768327142827133509494439,168800.47081816252
307334256328869249308029400432335737804,105005.73276943395
228144239113577275448986710580982616029,199776.39686451416
287139027642678210570007827534054265052,221022.11390984186
89914442558408418710315807541943703503,186162.2323259985
157724668439282941424079171387574257679,123021.50887422646
210560980823314089239746782467786021918,149184.51663073004
9533463295747584642161614887871041149,80666.03213810947
36155487406786930325759004510880817087,125105.92414621862
234127326236134497876685668798607764717,83238.05905261441
280305492068078804619353598740914253066,102130.7508465915
206680675239217462017215069720218496509,138308.52957154132
338819821210509135508780606674721178321,147025.8228490196
204709679839831821149432932813402540678,224058.52932976017
90875432458421346470025553495778630510,242354.17164907407
275475573967873268188137718480930488822,242860.23416366984
135798733167447402777119122060701579452,118594.82421445182
16467710364998450246536251528420949308,85677.02039148744
154737869680607241704521619955620605087,254509.87075262322
275775611271881132098534927222118097805,36564.251738672334
60452051161648408770616607730997043495,80541.80783674782
55573982790391311975887758207573440948,117794.4735578082
253718454255114896228371873750181818324,56539.793535750956
314064790115053828119555179443554195527,185300.49073616505
189570492320793832454485868809143337405,196856.33748169095
23825261604921702409641748375342950297,203762.7177539244
202301262511978571352794896695666151810,116349.94987541914
104239568090079872488280748074678202013,295162.5159060372
118155484109908082546418446225943368418,277136.4819317342
255279298803366738058226980815231053100,48026.375049645976
205713080891740291665828451730565250400,82731.81271159423
271567936429803209749917402080660109484,101463.21582788708
83500313040262972087502975096864972395,183246.3859597747
199825580750147224320742424928048221511,138621.9311727638
35503660709160520879029443480036147850,169001.64618775173
136744533749502088151319862288356809373,51607.03163384926
14646148787543855550889731877407837757,356559.27490944305
175456875639756620367724513315924621300,78139.50973185651
171887264709983159676256955690666649895,76238.85869319325
5575201071375003157687971982995539245,270233.32141448004
11124399571277862461246801293141325136,576191.2477638454
278012921215945326618316328031414262851,371567.7116677639
127163062492495403313007757062409704463,45918.690580234506
302695598952433192347337048974293502177,70191.94048294143
339163194157299289931219327984398277845,36927.307564221715
253179630755522290489067862817016603658,125698.62337013826
107540865078806037752380310797439708594,142094.8728058225
202747226890809260721851930190733529606,168647.78095958356
198478944601280023843585927406172044192,78240.88058558533
286842543879735416835221285521231976811,54817.83228963885
143789229725002136498207123538125838974,162021.08350191722
78201854589030752101710975166249263249,132753.88057138058
71539818043384923993008937350352775921,29996.201693612977
123838437268533573587350797170799646707,84492.82004563486
165334355852046750199663818885453553125,200062.09205388924
164847888876547845123316770012937374547,80758.98891091041
101135033363139067389828698436653266246,105242.012020813
141374361982310778378841790263765631649,53927.18630384643
51501364974414551550325981205185510805,71835.64366626368
333098681727869732356509759583146783243,84488.35363395374
80234378433697420595695125518109986563,83032.0630567225
297673004618655036199009294723374585563,182106.97287583546
204724813217968425232608712280389418541,107364.03883505963
164732854026285442006125485235942552321,115692.27485104583
65445352835611637166375000661944038142,87841.9062403556
125195180397772507627695240202467616668,39325.52657858902
281257928188831742236443910034481673827,132986.46192940976
72760201997291128414816024649253969344,502028.0375397446
144585264635919229685952729581604945954,128989.0470309779
109409243019479710215976616629206450313,140732.0971595093
66976033741316305775253961608283832449,55450.28438387911
115854473798371071480763488769637364279,351927.2049621847
232720943751601322133996644526033346639,121843.19137788331
323041358526122545640238179512661294945,54648.195516213505
189571065590119531459030372972988857152,237365.10622416934
278830396664534453595290082331423099313,72626.1142952477
300984310880819626428136259167264912275,168965.32415693905
173248095429072161014036748849902411499,174729.73904074766
129039911398138055955082870056864208585,135547.11470450685
146454092270544064133929926301811629242,105079.55349041297
129592620248405902350506193046355842071,74387.97234980349
55178716338064917038254616840335174957,136746.4640546998
188552232778524889431723723986535909404,41099.59016994156
68738777473678077230673408625002210423,209493.07288888964
143650065470937114392016771268791037586,83095.59815736856
217143375116427375702730221309107403659,94773.93602260668
285857547045199800914494123990612675859,69875.45755625847
135307513104369620859454296925004799348,106227.5767442974
2903351729996390981740848403629759694,62708.96548860353
235485459871309587269171897031165221213,127124.81830520461
296017386177026941245492297942507209980,411661.65590143733
212929532835870383542328836465070003847,164537.60266514058
44792053188804682010358556072934285054,130246.7626076897
249680012909723910609278828815276571304,216355.04048268945
188132402142981885165263956858864369324,100829.39454118445
243258499219043077613643874357523126764,137069.711679848
297502384825462058870825265698631506218,264324.8334769208
20484051710416552458362127419414396483,182718.9149348766
253948032676146630057917662989603693686,107593.45521820833
98200588353689152620727029014419954738,97799.19764468094
14122791477208854429014550356804400039,100255.7899788127
208598248089930680140265319653144824605,66521.2218254501
298475622302531653739931464689317637382,218805.90510780195
2588788666534418410890966725724910669,81754.02996454072
9712628666051113562075298365964280298,108337.76336246732
42967026650221222538416328816510604054,102642.21131201777
331810071519527017054662796283672827753,250525.85448588445
285315356430762147444442091168700561658,104321.20909052608
147573383959504740059941130006954501777,93112.68042909479
173651776695050274824006374512756309389,213556.20187054586
22835259108646484176565108425554436078,90297.86467593833
163335522228145786871413464789921268309,148488.2421149246
79580864837697488703994857109875663787,94363.87761320565
18093722071694246612028534734330405579,59047.759656595066
163127155367196180506199396832607404204,180606.12522713467
82699271274473815957784110120006001949,57516.88755364593
119898092235710363179284535290646251139,122088.52464905831
68120108316829053172179957063351984376,209395.327233004
54499599180823728159929121859469171058,128639.50949165643
63151179630102261748377560506608730501,150252.07775045722
145333654310498724413243546511454058666,95277.66284899318
336202983245746974226373123199424097932,327244.5628887675
80276587309374821603900109141230287582,89806.25018459334
211510309891117464265129987388111667353,142307.69909372315
78028571701435535429546616699600331359,225559.46733061015
113813549074392740531940720784724859923,108785.67269682551
4297685766429111946834915150390189282,102580.51805080789
23624265453284569334580840870468227772,34612.82893620557
40400071986899913450748881177856040087,89738.29738850391
90589443095105813267320082593691880299,42939.59423025843
64930320159540942897278013024377003786,144515.3246942277
319957631812806416896645654922579978210,140321.93444395126
185473026310374331228749448739740100876,109161.06119859607
198280088122233304964566473128626674145,153225.65111854937
291324486703807995327553620926461671907,243872.64483692695
252398412139115738462469940945037485073,123348.50116569482
161513792123050520899783414867921277743,53217.50790659953
133941859718052376156303456844748611253,84980.2509782876
236698763821887412316107271979375660314,126307.04538091655
220897024275644074828713990540418001480,76124.92683847084
125219498777135759021804991213472079499,67061.11507632614
225236262665838913695842569911381819725,78684.42075075586
102867026959240407948863384849717666215,284549.8036781424
334671611250424983149953582105157578426,97904.81904089698
202238857962075377193838528819386294360,60404.790049167364
294826381461538815116698354410337718266,103703.49468657751
134053582412896256417478477747987287732,66821.72527187271
69566145365553240194649203258354537667,106468.79655736168
150522366131828823598206712951808461386,61425.04449293
72250783403620887886049259732989465968,78354.85331927871
149743770509507373061143632577402033728,73917.90759299447
96337196940644833794308798210198091549,257836.65725707932
101203276212024016119653519236468639800,123464.48716165737
31248253943168014374462287394366437933,119973.69137417682
23539713890923689632095795947345883697,78489.93797372562
119322438176104956226268695372268675189,111747.94727683299
160148422500349597297641255927779145208,276027.9566295775
175024054306603048190034460949283367640,63066.83265975181
261523753462729151781825862367880716795,86469.14892283903
128976127984583243513716114394905806987,114726.20703705383
233048716786272920943060104472101528648,95077.58358738504
174511354619462076066154910610110813789,185849.2763071351
226725547755504887141429761436521674936,95050.19844164212
37652492323093015957225863667113657025,114616.49040515967
208214939247030690269364941652277831787,216208.47770239355
241049905561862937130737499035170116056,154972.81003003803
309355085650997328553497310476053555098,169788.75957426065
210728588879522143994459928496984844980,120884.08947498955
251083960652402088314844346716818748512,79650.46699069587
32588674554020939958007130552937642615,73577.56338605988
186179222591093597850855476680900540010,223003.22629653022
27856973194359145454264272031826593500,97135.8412743908
329445361760243842983634726634422777697,142895.64971217563
60285670268150123009417941193032412545,126375.62222913146
239904779609265423768652807122712092991,207807.76647535063
231650690900163478605841528958264128339,90420.69208878322
321482777312909765714981366332440515385,89896.92114506655
90621921514849077206690405468877758127,99210.65180816592
276639800720598623152441995708769505799,103064.97288893993
35599638399921433618138546235782154856,124423.49749818043
272428218641207652787244740019919302305,131422.79725326956
13827434808544997620760470011697996468,69942.67113673396
279109446575198515639225706796741027578,85135.47497360616
321479234739908702289078207762751987253,144742.3232998265
174226979497698774600206385080890750393,95860.12051219493
182865986909959534261193617972188889622,58084.83201924842
172437796940895194616424248937567297033,138807.30474983843
282030584629451581278202376721710140253,71182.29873280603
82428450005224601160890646842224934962,103881.55603223109
61024120410364780648670176969791841597,64504.21850906927
96433814024280757107003356846278915942,514541.1224501906
31246285850180460465016063464660475349,141305.72828950445
245585367744756540172202614617202064353,192007.19606235746
237394978259990110809417167930788706709,174886.34167461857
334096094956643999902665108397890687915,234945.26976829726
306266746511331768733272013281118295466,82208.98357025276
251860337105667763925066449012204406156,39291.172770106474
251653768642785546864541895217336209511,205775.26548214286
291620155159733413978494988074847918877,122076.26129409482
327080493597510383304380083829027279620,73968.07084299393
244422386314672151923814279993057016197,54420.29643073564
170462664291315293128991148401721771893,130959.57208449431
257989218701519970657409064642825336761,119989.09023182392
331374419574041081900320833387314971312,85620.03239511262
23073044984134910223233700611528674857,131227.42060855404
42997397897279951237916754310773533848,123385.43318281509
63298095955990174110679892898906751162,66144.16810304456
297497593148569665484188355438474127610,119518.77978876026
303445302866133442197370745635093694607,104855.5073911545
322861063233554373348361057314083231866,58537.87334482593
48527108152221097263004277032742101901,208059.59711754476
75117505424078084191042295334377867157,83462.99220793332
116018537774967638136657499654347725670,137632.72965516904
135383065058255621626762415910044371310,282786.8511694758
47574077580288490919190048199821943843,154345.76657950052
6459793829982592475621262167303176441,105185.99307811241
95106860532472896539899332617165990206,73174.86960277626
28782640768709979411527357307827215206,67153.53460846949
262977950922453685910476157547202117178,207803.11692563863
174071088075748030245400208914439434569,314866.3179685685
124671737261089704157954636996271464368,295606.5508206205
269337118762467309308463785279520896705,185666.67047041058
209259198101109684380882037267825895191,45184.66365468134
139370578642362418059309898482433877864,45551.08641833607
28994136543280939635253308565413799637,116496.47968113665
293258297621810430619050641692062405291,72215.68379097282
272381528732508241840132189183229013633,371748.18630253285
307874037903053987384098599658954960403,171484.02033451377
114021850146525252940099530982196156899,156644.7451808165
85435999546019100641741099476461592814,171992.79621248602
103119620189893041936528088174707335721,283500.8023975033
314561543389180668998532834943265131600,106493.22467613276
239141765600935393217628201889053036054,136908.05265245907
76697964033457283201307050020873621097,129018.32532119525
264305253634443490177586368628574983127,130596.6256868446
131551992554677248780326195041999521641,158370.43148481275
198837458199740351146789848033075668948,95256.13434906784
159709089640309121793209096188059608454,160659.4415893668
240435520661011051559441709781667984799,92805.98866245688
23716439816665350271030334842843532806,57327.00437812395
297198590332052235629209184892465938488,64746.81533614532
197440825275921787996050910581003183399,68000.48182632509
180745679040798042111497260945986779480,114187.759418958
119990119986468488812276117215201680242,129322.78890728128
6945802264217055818092053196773826385,88386.2647710385
63104735371462773681687091469410802663,86068.92767699333
268014220097092881785502328357683444201,130977.23438349254
8201931349127617775359419030543521126,97586.43535510087
293424115049060887892633269783012383044,73036.04749320164
197527187648268149802247209693405400409,137438.96029452878
241005170925789036667791898595595904503,99361.73826815179
247539232104409163657861640451876304710,117407.93910099095
202615412439834095586482453962687156511,243994.2385110514
292921571396805845952761765719774180560,133582.42245196467
102146554643520147196799385145966778108,152129.69430268146
204594591089767708292473470732793468211,115362.26989963918
164465677939480316050438667344105947900,167865.7162799998
313502068069833992081242489791425031266,70286.37513648705
235768787164618217165155438262046263692,111341.75491861757
55482365971527415759968201272640894504,133385.031617058
274510050161826866069319990064565352379,257916.21867976853
262354354853492426548394391999577075965,87320.94940041276
225178758495725232781682742284966795979,184120.1190310761
204835397801258708635166012232206159069,43333.48125252266
120967717512667959337579062496782760110,123315.62573593363
69384468168979227396597175419708401385,154213.5295118265
172353782416662670206836966071405640207,84161.89535155443
93664377973271838839872435717131202372,159642.8390211097
336962307751087384360720729772151938674,239517.03637159453
223211215527692183328503667521863673491,76047.60600379434
187613432585728730467042277361250283606,140950.3472967129
296796692720149849099945091958444423201,62048.16551965269
296694309736193534514080707751418764951,51893.66655796659
62668871867764030771057639508006689193,88665.85557769387
5831364671951890472547869995277254299,74436.63975878054
263520175526383534143113600685410797656,103468.64744553308
93913047554725302387672925099981219688,102359.20897236193
187792144573873345913492012481628017632,130695.66505658138
77193727270470647613941630346905657311,105365.59616850899
93244863950305285144596145833484120288,114269.62586736243
45554261791996034889771606828002084386,127650.8678713392
145627501098448461286251287367478324636,104002.60069400894
276147028044265022870578596152793055114,358296.54111510434
101810035134786842992753455846496289258,103021.62159189646
323649586881187815567646172577411910445,121199.17426946355
240863300038824173019158558840375415006,157430.60809444461
173259610703588301741742956959056249895,118545.3561917381
210905950392861096479052960836081656317,75829.37865101355
128123573544090055831088190798031307459,107622.62333839382
55331053745102355983166789843999492215,66014.64566970816
48924668154930834035890216021535860354,185800.72641256498
98224473881241589576622027216816442592,46498.23459210169
14607365457941867148801170049009692501,131325.89205167416
167709308386275857976247794371249982492,79410.33896310256
281031027492928380289843540495909878389,135503.78335957494
317149933610832227902185030471313787327,169393.3340717418
111873775427756287979226848974192301259,122629.60683738982
21732850300051998297432811644962009424,277282.9993668558
179559082498078581615567026913696075672,221530.7766593623
256602505649871276722662307659510294211,81478.14217468022
22837704223911865020431001608491555752,185773.97261185377
153159405405938019793662006311248601879,288701.31217274955
68046588578452589891125601598293455313,118547.27742836997
54671517419370338496053937769382791466,100835.84370002226
90733476337379567597363786612760856032,138225.8173344925
74829755756627131841443634317001341736,87690.79808286141
113699792614803396920615618241540403401,164921.6786756473
30936748530163120286385641811335600461,111075.13912962115
286718433484587099650313690594810283594,133352.5446675023
53040905238521430480941937930371515428,365003.5697068764
227799093612016492473942204223898916300,126248.50022062483
105984803437282127547981289078723527950,127943.34167689194
136216515618315479760141515440713508817,86044.63972196094
313923828364562409583774076139412029011,130037.04705262592
256535569668688044055657155972002367305,85900.68745288784
161276830978411174065922231037346740601,89302.88105318356
193023133616328233897351538456231158090,292515.9063652836
4512377955309037570718946592053675659,139167.49776330768
241451673262290873796345276645171664574,132234.2129180987
333137917729421843565229448550132743099,79110.19916203049
1221041602141664073474928881033556208,96247.34402737897
17693043260028121027089293608575874719,93734.2642804537
233874613249501726158359004825126672717,79382.4724849115
29423918183434242527795245203965210040,131074.1617221916
123067147644698118361563184329144169322,230882.38948906458
67576390047220591927881908117280881658,151963.62478003788
336003013146988853800784692458907554574,125796.6568542372
70951099996019165330364593572305503956,169521.54793681068
151224142156186274037047186842294495829,110250.21265977145
146803890080797364411341022309509510264,121038.04806936061
25487128775669594102704570724088844680,100016.4746521126
306159349104268798007063272844916813953,65045.79821680964
233291875187806547977182734749322121862,173640.57536117826
103649543423223076863255553023531795834,76308.78191580532
270419948556221225284557703914504804773,115132.83807251217
153143792449153214053000004836545450892,142608.53174636996
230242894518258571172529839682883252730,97239.98224097877
319099264280577149828280051496192787761,72174.35130138708
146492844261498105735420560399358236019,64718.20635719684
163251387522305411570093471177086938140,90327.45340087685
25300857819109779184345067172438647882,115615.88453026689
55633187676924862681300840783529537689,175742.53209764985
49199423497082223217556870394814374486,60830.29839311352
232357932937097041210389446840660380427,61013.19369088853
179483086047331285983377132760211350903,239768.56811267996
29373031418043196892692294558664390417,165365.04567098958
107534969967686423893345820589020535183,80331.20335042011
120571815096626943750133056908936948271,81876.50314821106
7421158607189639371215373350674206761,152024.76326595448
238931719318297330950784975087797919596,93764.36934773532
202740346843306123820415199475859312431,147493.54567129302
16689349456841037733448425087673613313,233167.02935386778
148012297211569996918246033270198429904,78444.9670061152
128134122255386696428544882265409106446,179427.73857393718
167571214511516832945171208176627612712,169400.02643221905
184011296344462591085710616872611436235,128427.18134418808
169465487970916295739813846274011675806,190965.14856160415
130361622420383463631320628394717003594,104417.2269228015
331939185720524013599255400570283504929,176816.30010361204
87569485918088662283183271922738488516,325824.5145661413
230770798992268501450776463003194639732,381978.8432703758
267366593531094671806032177970423243545,65082.83686601483
199926103285675930644982006459416881508,194497.87759529258
266968967193173347503176998725646076891,76898.5800547699
167826333249432716075387587663476830642,67831.63844133516
108079317452072310552947425358187509795,108940.44327068824
9168411426075452458185969563102169587,113554.83645954187
220379336042208157890174508853219985932,94255.44862241868
85409792209302072958295631370822171481,145626.14511737548
108315930477246960256898885070132765549,146737.07861478443
138178784399745546903000249739742628317,70652.62252326685
109448753225848176241892743310724339979,133286.80221046173
48101656465622908930780775584338307218,301181.5566189658
232801260678107817119662434103089539368,109136.59712322292
112833514130234775896592581776665798909,120494.87679272416
9384820527271037871381619236739389861,190293.7826811118
315097976795297949477277736372802455645,209917.65848070176
312987999748196768585101910704287518542,139128.73240944935
283651273349744897088542597613004918027,148103.75385056494
191707011347213468997511459845389328772,129125.68745827305
106126552952767148144530241726666260248,125442.50001545131
262257703451875066796956509815234366525,179105.4802593781
255899024359694569239113092815148643067,104573.0018250687
114163801675410359107519624300502244902,109321.23744511823
301845691767161820288502742698662503795,131892.6474937166
92399079994829498252553662280447550917,127667.57216530493
158804745485988047989860050863828343572,78766.19048774806
318699126633889037088666172336291942624,308128.4198140704
297113933456367162152615096919381931216,239092.69309919706
200474866821927106545646287488808154750,89113.02729363828
223364885293845944023077962389108782322,209074.40819312652
324259604829407840034702555074969608284,115534.72395221938
304251078569827531719315443927824180532,135204.90655289564
85937733805633898752021913054308068083,162646.65790702894
108988859207308663542987611483639159746,231920.42570205743
47848824771395338822774077770152379022,97926.31953029502
262530606945227352928297373721306909095,417663.59226496815
85655886151670580390594330040409894715,140827.91386264088
298184819601131827432255644952446151139,297066.35271094553
95408789758622402538585804660216291413,113135.56994814749
122922019966644222202211091240044218095,75914.08488760056
6183578569648095484412718463440995947,74175.19876469647
274289386281548429745922021350086948492,132521.03396617222
34726844729402804128730979944393175105,170438.3575197751
84586487247906666871938532911179156985,188307.9187735965
120720460409397920123702648540262031826,86837.72859158667
177428445547268755903878606004149437457,78804.3092094744
115727112823962086715150476270670577224,130551.47633399951
339528554109159399082023803339182894416,140269.11222564592
112278505536089834610003192301155278804,61194.48346402303
150655854973961180217246925576293399359,70070.2880362245
205140978981549998314456055277617950113,288341.6748022585
143222924043442198672515275261268840852,41346.096309723966
222242097176001330821166420256776320110,195499.58286890996
185476235461315152883459846018078939215,130784.3717793926
24794255420283459042556305910004824666,252314.9688227039
170386853337925700376054620257950480449,102010.13728122256
89599337796887808678188089542023955663,109159.56388099813
132628385969591720084437515617436345258,114718.15368040037
209256260831814267858812755372744724120,110177.80183312316
299146289036887060771322345088475321603,324495.0452548276
92140014150081803186089534965577345234,259582.94064703365
226355025621852547584556966612186353329,101947.58048149674
111623792219171615574882803767741582070,140216.0147725766
46237632461759844965282080433067697831,146299.61053131384
61695533361580951386408461686939254088,153073.7124557909
117251161372699306098820073617300301321,89328.0491562996
162614583266159708266060544483628565702,94648.77827820211
18256075536139580588971282656211823044,95792.77228098307
62654592931377320017541022105734341203,252628.53548232818
134202830665590339886104045100211910585,294609.06883346254
21466350819012893278873017601774573473,58218.68820068124
197898324935814690760476782890500989679,158706.16550824034
218822826497051928064213202937899447261,74245.01759219545
192658336119531627258676196031085516123,101075.10730633182
223774110559714138774010498697179442824,85680.62140311858
15249136929818490067287455981620239864,152908.33646295985
130656210153993294370526814910713193064,81007.90588731434
166391612744862182994035048026354720642,146963.88535915443
280509122589601939716717203643713325254,96266.17708460675
50223846429254930232117360429159322266,174235.79603804142
43925799629666704047178916587341580228,143451.54784579744
337502497904050294645895317224982883125,51109.426365275795
288295058279943284835951085101241297491,123674.64207782364
280534277282576185484996327752707755697,78457.01516693589
258119514855432888420937880472534243207,63954.60312920018
9772834812601520113189408874212276295,173832.23189936194
66220066710315663565407281725948002612,219109.1424286956
110727436952411206226008905770428374199,125801.96225056266
327459637510857203580281319398736411093,277798.77530044713
180902441541917081439197762689970056157,121762.96712221125
195646360202006788061140201502351849360,103320.90034157468
10984307821242410646630392008348020221,150264.97624711329
76885141875662922763960223233735311473,69473.88845092115
55137005805746570514574168127221219837,124688.40941639105
